customer_id,name,email,gender,city,signup_date,total_orders,total_spent,avg_order_value,last_order_date,recency_days,frequency,monetary,customer_segment,cltv
U004105,Douglas Lang,hartmangeorge@example.net,Female,Parkershire,2025-03-07,3,1028.50001335144,342.833337783813,2024-11-19,518,3,1028.50001335144,At Risk,1028.500013351439
U004106,Lisa Boyd,abrown@example.com,Male,Lake Davidmouth,2024-09-01,1,168.029998779297,168.029998779297,2025-01-11,465,1,168.029998779297,At Risk,168.029998779297
U004107,Priscilla Brown,nlee@example.net,Female,West Rachelfort,2024-06-04,3,2391.8300037384,797.276667912801,2025-07-02,293,3,2391.8300037384,At Risk,2391.8300037384033
U004108,Patrick George,jessicamcdonald@example.net,Other,Lake Monica,2025-07-24,3,1656.52997970581,552.176659901937,2025-03-13,404,3,1656.52997970581,At Risk,1656.529979705811
U004109,Justin Kirby,lhampton@example.com,Female,Stewartland,2025-10-15,1,27.6499996185303,27.6499996185303,2024-03-11,771,1,27.6499996185303,At Risk,27.6499996185303
U004110,Nicole Martin,katherine38@example.com,Female,Port Diana,2024-02-22,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004111,Sean Lee,collinsdebra@example.com,Male,Lisaville,2024-10-31,7,2626.29998111725,375.185711588178,2025-09-12,221,7,2626.29998111725,At Risk,2626.299981117246
U004112,Anne Keller,tanya96@example.org,Other,Elizabethside,2025-02-10,2,1205.30001449585,602.650007247925,2025-06-17,308,2,1205.30001449585,At Risk,1205.30001449585
U004113,Tammy Gould,katiegriffin@example.net,Female,Port Michaelbury,2024-07-09,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004114,Robert Rivera,rbrown@example.org,Male,West Christopher,2025-03-31,1,4441.39007568359,4441.39007568359,2025-07-23,272,1,4441.39007568359,At Risk,4441.39007568359
U004115,Kristy Pace,delgadoryan@example.org,Other,South Michaelville,2025-09-12,2,193.190001487732,96.595000743866,2025-01-10,466,2,193.190001487732,At Risk,193.190001487732
U004116,Maria Brooks,ebean@example.net,Other,Shaffermouth,2024-07-06,1,16.5900001525879,16.5900001525879,2024-01-03,839,1,16.5900001525879,At Risk,16.5900001525879
U004117,Laura Schmitt,brian43@example.com,Male,Port Christopherburgh,2025-04-14,2,1648.71999931335,824.359999656677,2025-08-15,249,2,1648.71999931335,At Risk,1648.719999313354
U004118,Nathan Chavez,steven66@example.com,Male,Khanberg,2024-09-25,2,1543.22994422913,771.614972114563,2025-09-26,207,2,1543.22994422913,At Risk,1543.229944229126
U004119,Thomas Mccann,duranmatthew@example.com,Male,Christinaberg,2025-02-06,2,951.259983062744,475.629991531372,2025-10-28,175,2,951.259983062744,At Risk,951.259983062744
U004120,Brian Logan,lhodges@example.org,Other,Jacquelinetown,2024-06-14,1,519.440002441406,519.440002441406,2025-08-13,251,1,519.440002441406,At Risk,519.440002441406
U004121,Mary Monroe,jeffrey73@example.org,Male,Jamesport,2025-08-13,4,2335.8800163269,583.970004081726,2025-06-27,298,4,2335.8800163269,At Risk,2335.880016326904
U004122,Candace Tapia,reidmarilyn@example.org,Female,North Sarah,2024-04-22,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004123,Nicholas Bell,mendozamichele@example.org,Male,Sandersfurt,2025-07-03,1,312.400005340576,312.400005340576,2024-03-30,752,1,312.400005340576,At Risk,312.400005340576
U004124,Jeffrey Boone,david79@example.net,Female,Ramoschester,2025-02-17,2,874.0299949646,437.0149974823,2025-04-23,363,2,874.0299949646,At Risk,874.0299949646
U004125,Dalton Johnston,robert09@example.net,Female,Nunezside,2025-04-06,4,565.299988269806,141.324997067451,2025-10-24,179,4,565.299988269806,At Risk,565.299988269804
U004126,Christina Wilcox,edwardroy@example.net,Female,North William,2024-11-11,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004127,Amber Collins,kchavez@example.net,Female,West Kimberly,2025-05-28,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004128,Christy Andersen,bmedina@example.org,Male,Downshaven,2024-11-07,1,1217.04998779297,1217.04998779297,2024-10-29,539,1,1217.04998779297,At Risk,1217.04998779297
U004129,Heather Smith,hudsonscott@example.com,Other,Tonymouth,2024-05-08,2,5406.65006637573,2703.32503318787,2025-05-31,325,2,5406.65006637573,At Risk,5406.65006637574
U004130,Michael Wilson,melissapham@example.org,Female,Chavezberg,2025-02-07,3,724.779995441437,241.593331813812,2025-01-29,447,3,724.779995441437,At Risk,724.779995441436
U004131,Christopher Conley,ugriffin@example.net,Male,West Andrewburgh,2025-05-12,2,983.039968490601,491.5199842453,2025-05-28,328,2,983.039968490601,At Risk,983.0399684906
U004132,Ian Carter,mparker@example.net,Female,Lake Johnland,2025-09-11,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004133,Mark Bradley,elizabethpatton@example.net,Male,West Rebeccachester,2024-10-14,1,67.2199993133545,67.2199993133545,2024-09-26,572,1,67.2199993133545,At Risk,67.2199993133545
U004134,Taylor Ryan,davidvaldez@example.net,Female,West Danielland,2025-03-12,3,1911.21999931335,637.073333104452,2025-11-04,168,3,1911.21999931335,At Risk,1911.2199993133559
U004135,Patrick Carpenter,johnsonraven@example.net,Other,West Ryanport,2025-04-30,1,3863.85009765625,3863.85009765625,2024-04-20,731,1,3863.85009765625,At Risk,3863.85009765625
U004136,Jose Carrillo,murphycassidy@example.org,Female,Rebeccafort,2024-07-11,4,1686.41001796722,421.602504491806,2025-03-01,416,4,1686.41001796722,At Risk,1686.410017967224
U004137,Olivia Key,deangina@example.com,Other,North Cindychester,2025-01-17,2,2106.39004516602,1053.19502258301,2025-04-23,363,2,2106.39004516602,At Risk,2106.39004516602
U004138,Brendan Henderson,staffordmarissa@example.com,Other,South Peggychester,2025-10-16,3,2480.630027771,826.876675923665,2025-08-18,246,3,2480.630027771,At Risk,2480.6300277709947
U004139,Paul Garcia,mcohen@example.com,Male,North Robert,2025-08-18,2,540.089988708496,270.044994354248,2025-05-09,347,2,540.089988708496,At Risk,540.089988708496
U004140,Brendan Costa,joy58@example.org,Female,Yolandatown,2025-08-14,1,1493.91997528076,1493.91997528076,2025-06-30,295,1,1493.91997528076,At Risk,1493.91997528076
U004141,Deborah Washington,jacqueline24@example.org,Female,East Brianland,2024-06-23,5,2113.6600112915,422.732002258301,2025-10-19,184,5,2113.6600112915,At Risk,2113.660011291505
U004142,Julie Meyer,jthompson@example.net,Other,Cherylmouth,2024-09-07,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004143,Deanna Garcia,wendyjones@example.net,Female,North Alejandrofurt,2024-10-13,1,84.2000007629395,84.2000007629395,2025-04-13,373,1,84.2000007629395,At Risk,84.2000007629395
U004144,Jose Dean,tonyaramos@example.com,Male,Brownmouth,2024-06-07,3,1830.18999671936,610.063332239787,2025-08-09,255,3,1830.18999671936,At Risk,1830.1899967193608
U004145,Melissa Martin,jimmyhopkins@example.com,Other,Josephview,2025-01-29,2,2506.17006015778,1253.08503007889,2024-05-06,715,2,2506.17006015778,At Risk,2506.17006015778
U004146,Kristin Davis,wilsonlawrence@example.com,Other,Sullivanview,2024-06-24,2,1377.43998622894,688.719993114471,2025-01-25,451,2,1377.43998622894,At Risk,1377.439986228942
U004147,Emily Wood,clarkamy@example.com,Male,Lindabury,2025-06-16,4,1374.32001686096,343.58000421524,2024-12-14,493,4,1374.32001686096,At Risk,1374.32001686096
U004148,Savannah Ruiz,gordonjason@example.com,Male,North Steven,2024-04-17,2,142.679999351501,71.3399996757507,2024-01-15,827,2,142.679999351501,At Risk,142.6799993515014
U004149,Lisa Hernandez,dylanyoung@example.net,Male,North Joanne,2025-09-05,1,15.1099996566772,15.1099996566772,2025-08-22,242,1,15.1099996566772,At Risk,15.1099996566772
U004150,Lauren Olson,bnguyen@example.org,Female,South Jamesbury,2025-01-24,3,1319.1600151062,439.7200050354,2025-09-24,209,3,1319.1600151062,At Risk,1319.1600151062
U004151,Alexander Fletcher,kelsey80@example.com,Male,New Patricia,2024-09-12,4,1635.79006195068,408.947515487671,2025-06-15,310,4,1635.79006195068,At Risk,1635.790061950684
U004152,Michaela Weaver,kgoodman@example.org,Male,Johnsonchester,2024-01-29,2,423.710007667542,211.855003833771,2025-05-28,328,2,423.710007667542,At Risk,423.710007667542
U004153,Eric Bowman,yramsey@example.org,Other,West Michaelberg,2025-08-22,1,919.569969177246,919.569969177246,2025-10-08,195,1,919.569969177246,At Risk,919.569969177246
U004154,Derek Thomas,sharonbeck@example.com,Female,Brookstown,2025-07-19,1,2314.9299659729,2314.9299659729,2024-01-17,825,1,2314.9299659729,At Risk,2314.9299659729
U004155,Mitchell Horn,xburgess@example.org,Other,Katieport,2024-02-13,1,670.91997051239,670.91997051239,2024-07-26,634,1,670.91997051239,At Risk,670.91997051239
U004156,Scott Buckley,irosales@example.net,Other,Lewisfort,2025-10-03,2,550.700008392334,275.350004196167,2025-02-26,419,2,550.700008392334,At Risk,550.700008392334
U004157,Vanessa Huerta,bsmith@example.net,Male,Johnburgh,2024-03-02,3,548.659999847412,182.886666615804,2024-11-28,509,3,548.659999847412,At Risk,548.659999847412
U004158,Brandy Rodgers,yatesjanet@example.net,Female,Lake Misty,2025-01-04,2,1545.50001645088,772.750008225441,2025-02-16,429,2,1545.50001645088,At Risk,1545.500016450882
U004159,Maria Chavez,megan76@example.com,Male,Martinburgh,2024-09-23,2,202.399993896484,101.199996948242,2025-06-17,308,2,202.399993896484,At Risk,202.399993896484
U004160,Sara Moore,ericweaver@example.net,Other,Port Juan,2025-03-04,3,307.779992103577,102.593330701192,2025-11-06,166,3,307.779992103577,At Risk,307.779992103576
U004161,Jonathan Adams,briannamcdaniel@example.com,Female,East Aprilmouth,2024-10-05,3,5948.01008605957,1982.67002868652,2025-07-23,272,3,5948.01008605957,At Risk,5948.01008605956
U004162,Erica Bender,moonryan@example.net,Other,New Carol,2024-02-21,4,1629.06003761292,407.265009403229,2025-09-27,206,4,1629.06003761292,At Risk,1629.060037612916
U004163,Benjamin Cruz,aprilhernandez@example.org,Other,South Dustinshire,2024-08-20,5,2715.56000995636,543.112001991272,2025-11-14,158,5,2715.56000995636,At Risk,2715.56000995636
U004164,Jessica Smith,toddbrooks@example.com,Female,Port Brianchester,2024-12-19,2,807.43999671936,403.71999835968,2024-05-11,710,2,807.43999671936,At Risk,807.43999671936
U004165,Cynthia Ward,denise62@example.com,Male,Lake Bonnieport,2025-03-21,1,1924.13995361328,1924.13995361328,2025-01-18,458,1,1924.13995361328,At Risk,1924.13995361328
U004166,Jason Jackson,byrdsherry@example.net,Male,Farmerhaven,2024-02-20,1,1481.90002441406,1481.90002441406,2024-12-01,506,1,1481.90002441406,At Risk,1481.90002441406
U004167,Nicole Smith,campbelljulie@example.org,Other,Johnsonchester,2024-02-16,1,1826.66003417969,1826.66003417969,2024-12-08,499,1,1826.66003417969,At Risk,1826.66003417969
U004168,William Cook,jose43@example.com,Male,Port Daniel,2024-12-15,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004169,Ryan Tyler,achaney@example.org,Female,Port Sherri,2024-05-15,1,44.5299987792969,44.5299987792969,2024-04-16,735,1,44.5299987792969,At Risk,44.5299987792969
U004170,Charles Nielsen,owenjesse@example.com,Female,North Kellie,2025-05-04,2,1373.70997810364,686.854989051819,2025-09-17,216,2,1373.70997810364,At Risk,1373.709978103638
U004171,Ashley Freeman,yhunt@example.com,Male,North Angela,2025-11-03,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004172,Susan Jones,kramirez@example.net,Male,Lake Stephaniebury,2025-01-15,3,6215.06011962891,2071.68670654297,2025-10-29,174,3,6215.06011962891,At Risk,6215.06011962891
U004173,Erik Hughes,aparker@example.org,Other,East Ginaville,2024-03-12,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004174,Tracy Wilson,parkerjacqueline@example.org,Female,Chasehaven,2024-03-31,2,459.319995880127,229.659997940063,2024-07-22,638,2,459.319995880127,At Risk,459.319995880126
U004175,Christopher Miller,cheryl20@example.com,Male,North Melody,2025-01-07,2,3131.5100402832,1565.7550201416,2024-11-20,517,2,3131.5100402832,At Risk,3131.5100402832
U004176,Maurice Glenn,nancydavis@example.net,Male,North Baileybury,2024-03-20,1,212.460006713867,212.460006713867,2024-12-11,496,1,212.460006713867,At Risk,212.460006713867
U004177,Brad Beltran,stevensdonna@example.org,Male,Calebfurt,2024-03-07,3,1743.770008564,581.256669521332,2025-10-09,194,3,1743.770008564,At Risk,1743.770008563996
U004178,Geoffrey Lee,joneselaine@example.org,Other,North Melissa,2025-08-16,1,12.3999996185303,12.3999996185303,2025-04-05,381,1,12.3999996185303,At Risk,12.3999996185303
U004179,Ann Boone,adam46@example.net,Female,Millerbury,2025-03-22,3,543.869997024536,181.289999008179,2025-09-19,214,3,543.869997024536,At Risk,543.869997024537
U004180,Barry Marshall,patriciamoore@example.net,Other,Michaelshire,2025-07-12,3,1203.42998981476,401.143329938253,2025-07-17,278,3,1203.42998981476,At Risk,1203.429989814759
U004181,Adrian Fitzgerald,hannahclay@example.com,Female,East Susan,2025-10-15,2,2785.01001739502,1392.50500869751,2025-03-03,414,2,2785.01001739502,At Risk,2785.01001739502
U004182,Daniel Morales,robertnguyen@example.org,Female,West Meganshire,2024-09-04,2,212.919998168945,106.459999084473,2025-03-23,394,2,212.919998168945,At Risk,212.919998168946
U004183,Shawna Washington,johnsmichael@example.org,Other,Craigbury,2024-07-05,2,1634.83000183105,817.415000915527,2025-05-04,352,2,1634.83000183105,At Risk,1634.830001831054
U004184,Anthony Foster,brianhancock@example.net,Male,West Theresa,2025-03-25,2,687.469999313354,343.734999656677,2024-11-30,507,2,687.469999313354,At Risk,687.469999313354
U004185,Clarence Kirby,ashley66@example.com,Other,East Anna,2024-11-22,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004186,Patrick Guerrero,timothy33@example.net,Male,New Lukehaven,2024-06-01,2,334.990005493164,167.495002746582,2025-03-06,411,2,334.990005493164,At Risk,334.990005493164
U004187,Alexander Pope,curtis26@example.com,Other,Bradleyport,2024-01-14,2,59.5300006866455,29.7650003433228,2025-06-27,298,2,59.5300006866455,At Risk,59.5300006866456
U004188,John Martinez,ycox@example.org,Male,New Jonathan,2024-10-21,1,120.330001831055,120.330001831055,2025-08-15,249,1,120.330001831055,At Risk,120.330001831055
U004189,Tricia Camacho,william46@example.net,Other,Dawnton,2025-03-09,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004190,Daniel Brewer,taylorgary@example.org,Female,Maddenville,2024-03-07,3,296.650009155273,98.8833363850911,2024-11-14,523,3,296.650009155273,At Risk,296.6500091552733
U004191,Amy Munoz,mmanning@example.org,Male,Cannonton,2025-02-14,2,224.000005722046,112.000002861023,2024-04-29,722,2,224.000005722046,At Risk,224.000005722046
U004192,Matthew Ellison,peterberger@example.com,Other,Leahview,2024-11-08,1,492.069997787476,492.069997787476,2024-06-19,671,1,492.069997787476,At Risk,492.069997787476
U004193,Nicole Holland,emilysolomon@example.net,Other,Victoriachester,2024-10-01,2,185.220000267029,92.6100001335144,2025-07-04,291,2,185.220000267029,At Risk,185.2200002670288
U004194,Amanda Paul,kmueller@example.org,Male,North Jonathan,2024-08-24,2,1203.85999679565,601.929998397827,2025-04-25,361,2,1203.85999679565,At Risk,1203.859996795654
U004195,Angela Tucker,claytonpatrick@example.net,Female,Jeremyfort,2025-10-25,3,2401.33002662659,800.443342208862,2025-10-09,194,3,2401.33002662659,At Risk,2401.330026626586
U004196,Kenneth King,jenniferpage@example.net,Other,Wilsonshire,2024-09-14,1,228.800003051758,228.800003051758,2024-10-03,565,1,228.800003051758,At Risk,228.800003051758
U004197,Sharon Rogers,boyermichael@example.com,Male,Alexisside,2025-10-01,1,211.730005264282,211.730005264282,2025-03-23,394,1,211.730005264282,At Risk,211.730005264282
U004198,Brandon Fuller,whitneyjennifer@example.com,Male,Thomasmouth,2025-10-19,1,33.7599983215332,33.7599983215332,2025-06-16,309,1,33.7599983215332,At Risk,33.7599983215332
U004199,Samantha Taylor,lwatts@example.com,Female,South Crystal,2024-10-17,4,1359.84001064301,339.960002660751,2025-10-31,172,4,1359.84001064301,At Risk,1359.840010643004
U004200,Krista Johnson,josebrown@example.net,Female,West Jennaport,2024-01-27,1,523.610004425049,523.610004425049,2024-11-12,525,1,523.610004425049,At Risk,523.610004425049
U004201,Edward Gonzalez,gonzalesdaniel@example.org,Female,Smithburgh,2024-10-29,4,2455.21988677979,613.804971694946,2025-08-11,253,4,2455.21988677979,At Risk,2455.219886779784
U004202,Matthew Odonnell,donnamiller@example.com,Female,South Robertburgh,2024-09-05,2,790.769993782043,395.384996891022,2025-03-21,396,2,790.769993782043,At Risk,790.769993782044
U004203,Rebecca Reed,vasquezjoseph@example.org,Other,South Johnmouth,2025-01-08,3,1226.30998802185,408.769996007284,2025-09-13,220,3,1226.30998802185,At Risk,1226.309988021852
U004204,Michael Dunn,angelagriffin@example.net,Other,East Kari,2025-02-24,4,940.219993591309,235.054998397827,2025-07-11,284,4,940.219993591309,At Risk,940.219993591308
U004205,Richard Mccoy,johnsonsally@example.net,Female,Port Brenda,2025-02-21,1,500.820007324219,500.820007324219,2024-12-23,484,1,500.820007324219,At Risk,500.820007324219
U004206,Theresa Hamilton,taylorbruce@example.com,Female,Paulchester,2025-03-21,4,3472.32992863655,868.082482159138,2025-11-06,166,4,3472.32992863655,At Risk,3472.329928636552
U004207,Zoe Bennett,wpeters@example.com,Female,West Rachel,2025-07-26,1,110.330001831055,110.330001831055,2025-06-15,310,1,110.330001831055,At Risk,110.330001831055
U004208,Sandra Brown,banksyolanda@example.com,Female,Port Tracey,2025-01-14,3,699.830001831055,233.276667277018,2025-04-02,384,3,699.830001831055,At Risk,699.830001831054
U004209,Betty Moore,landrade@example.net,Male,New Ryan,2025-10-22,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004210,Abigail Fuller,kingallison@example.org,Male,Francesberg,2024-01-06,3,398.920004844666,132.973334948222,2025-06-08,317,3,398.920004844666,At Risk,398.920004844666
U004211,Jacob Schaefer,krogers@example.org,Male,Port Maryhaven,2024-01-08,5,1796.35003185272,359.270006370544,2024-12-31,476,5,1796.35003185272,At Risk,1796.3500318527201
U004212,Michael Moreno,lisawise@example.org,Male,Jameschester,2024-01-25,1,20.3999996185303,20.3999996185303,2024-06-21,669,1,20.3999996185303,At Risk,20.3999996185303
U004213,Pamela Gross,lisaperez@example.net,Other,Andrewchester,2024-11-30,3,2636.49995803833,878.83331934611,2024-12-09,498,3,2636.49995803833,At Risk,2636.49995803833
U004214,Steven Morales,heatherpitts@example.net,Male,Lake Andretown,2025-03-11,2,5348.25996208191,2674.12998104095,2024-05-11,710,2,5348.25996208191,At Risk,5348.2599620819
U004215,Nicole Lane,guzmantiffany@example.com,Male,Michaelview,2025-07-31,3,861.19997215271,287.066657384237,2025-04-17,369,3,861.19997215271,At Risk,861.1999721527109
U004216,Samuel Acevedo,prestonjohn@example.com,Male,Ruizside,2024-01-17,2,929.599975585938,464.799987792969,2024-03-11,771,2,929.599975585938,At Risk,929.599975585938
U004217,John Ingram,julie56@example.com,Male,Franklinmouth,2025-03-16,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004218,Anna White,tperez@example.com,Female,East Sylvia,2025-03-03,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004219,Tracy Williams,duncanvanessa@example.com,Female,Sullivanmouth,2025-10-10,4,459.049993515015,114.762498378754,2025-09-08,225,4,459.049993515015,At Risk,459.049993515016
U004220,Theresa Bradshaw,bryan34@example.org,Female,South Randybury,2025-04-12,1,2218.3300075531,2218.3300075531,2024-03-15,767,1,2218.3300075531,At Risk,2218.3300075531
U004221,Barbara Hunter,jcochran@example.org,Female,Johnsonstad,2024-04-12,2,1300.85001182556,650.425005912781,2024-11-11,526,2,1300.85001182556,At Risk,1300.850011825562
U004222,Courtney Aguilar,jacob36@example.net,Male,South John,2025-07-08,1,685.460006713867,685.460006713867,2024-01-05,837,1,685.460006713867,At Risk,685.460006713867
U004223,Steven Ferguson,robinsoncharles@example.com,Other,West Charles,2025-03-28,1,1411.56996536255,1411.56996536255,2024-05-08,713,1,1411.56996536255,At Risk,1411.56996536255
U004224,Emily Baldwin,jbrady@example.com,Female,North Danielport,2024-08-23,1,591.550010681152,591.550010681152,2024-10-21,547,1,591.550010681152,At Risk,591.550010681152
U004225,Sara Jackson,dharris@example.net,Male,Blackwellbury,2024-11-11,4,2574.07998847961,643.519997119904,2025-05-08,348,4,2574.07998847961,At Risk,2574.079988479616
U004226,Larry Ramirez,sarah64@example.com,Female,North Denise,2025-05-16,4,5879.32986068726,1469.83246517181,2025-09-22,211,4,5879.32986068726,At Risk,5879.32986068724
U004227,William Murphy,richardhall@example.net,Female,North Amyhaven,2025-06-16,4,2953.26001548767,738.315003871918,2025-10-17,186,4,2953.26001548767,At Risk,2953.260015487672
U004228,Joseph Dunn,martinezamy@example.com,Female,Hunterville,2025-08-30,2,1769.36997914314,884.684989571571,2025-06-09,316,2,1769.36997914314,At Risk,1769.369979143142
U004229,Rachel Smith,wulaura@example.com,Female,New Gabrielaton,2024-10-03,1,386.329986572266,386.329986572266,2024-03-21,761,1,386.329986572266,At Risk,386.329986572266
U004230,Emily Campbell,ldrake@example.net,Male,South Cameron,2025-05-28,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004231,Heather Johnson,zrobinson@example.com,Male,North Jose,2024-05-20,2,425.800004959106,212.900002479553,2025-08-20,244,2,425.800004959106,At Risk,425.800004959106
U004232,Clayton Miller,wbartlett@example.org,Male,New Julie,2024-05-13,3,2014.27996826172,671.42665608724,2025-03-09,408,3,2014.27996826172,At Risk,2014.27996826172
U004233,Matthew Santos,parsonsdawn@example.net,Other,West Ashley,2024-01-05,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004234,Richard Henry,beverly73@example.net,Female,Petersville,2025-03-23,4,3538.23987483978,884.559968709946,2025-10-11,192,4,3538.23987483978,At Risk,3538.239874839784
U004235,Jesus Chandler,pamelamartin@example.com,Other,New Charlesstad,2024-05-19,1,252.089996337891,252.089996337891,2024-12-28,479,1,252.089996337891,At Risk,252.089996337891
U004236,Donna Lopez,austinthompson@example.org,Other,Tuckerchester,2025-09-06,3,598.240000724792,199.413333574931,2025-09-19,214,3,598.240000724792,At Risk,598.2400007247929
U004237,John Gordon,sloanthomas@example.net,Other,Powellberg,2024-02-05,1,302.040008544922,302.040008544922,2025-05-22,334,1,302.040008544922,At Risk,302.040008544922
U004238,Kyle Mcknight,smoore@example.net,Male,Alyssaland,2024-12-15,5,3201.42997360229,640.285994720459,2025-08-03,261,5,3201.42997360229,At Risk,3201.429973602295
U004239,Heather Wright,butleramanda@example.org,Male,South Chelsea,2024-01-03,2,1212.24000740051,606.120003700256,2025-05-18,338,2,1212.24000740051,At Risk,1212.240007400512
U004240,Deborah Murphy,shellycowan@example.net,Female,Port Ivan,2024-05-31,2,1027.91997146606,513.959985733032,2025-05-14,342,2,1027.91997146606,At Risk,1027.919971466064
U004241,Stephanie Davis,parmstrong@example.net,Male,Johnchester,2024-11-02,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004242,Jessica Sanchez,bradjackson@example.com,Male,Garcialand,2025-02-07,3,1683.1799697876,561.059989929199,2024-12-19,488,3,1683.1799697876,At Risk,1683.179969787597
U004243,Lauren Powers,jerrywilliams@example.net,Other,Jimeneztown,2024-08-21,2,1175.75001716614,587.875008583069,2025-04-21,365,2,1175.75001716614,At Risk,1175.750017166138
U004244,Barbara Cruz,cooleyjoshua@example.org,Male,New Paige,2024-02-14,2,1330.08000946045,665.040004730225,2025-01-17,459,2,1330.08000946045,At Risk,1330.08000946045
U004245,Kenneth Garcia,benjaminhoffman@example.com,Female,West Amy,2024-01-01,3,589.489988327026,196.496662775675,2024-04-11,740,3,589.489988327026,At Risk,589.489988327025
U004246,Mark Lopez,jstephens@example.com,Female,South Saraberg,2024-07-29,1,95.129997253418,95.129997253418,2024-06-26,664,1,95.129997253418,At Risk,95.129997253418
U004247,Stephen Russell,mmccann@example.net,Other,Daniellebury,2025-06-29,4,1723.60996341705,430.902490854263,2025-07-22,273,4,1723.60996341705,At Risk,1723.609963417052
U004248,Ashley Perkins,eward@example.com,Male,Lake Robertside,2024-10-05,3,2899.37005329132,966.45668443044,2024-12-15,492,3,2899.37005329132,At Risk,2899.37005329132
U004249,Jeffrey Barron,phuynh@example.net,Other,South Judith,2024-06-20,1,74.4100036621094,74.4100036621094,2025-08-11,253,1,74.4100036621094,At Risk,74.4100036621094
U004250,Robert Miller,michael57@example.com,Female,Kleinhaven,2025-07-23,1,620.900009155273,620.900009155273,2025-02-11,434,1,620.900009155273,At Risk,620.900009155273
U004251,Devin Lynch,william61@example.net,Female,South Kelly,2024-09-04,2,864.050010681152,432.025005340576,2025-02-25,420,2,864.050010681152,At Risk,864.050010681152
U004252,Ariana Martin,ijohnson@example.com,Male,Markburgh,2025-01-05,2,679.069990158081,339.534995079041,2025-07-23,272,2,679.069990158081,At Risk,679.069990158082
U004253,Melanie Crawford,moorevalerie@example.net,Male,New Marvin,2024-08-28,4,3240.27999305725,810.069998264313,2025-10-18,185,4,3240.27999305725,At Risk,3240.279993057252
U004254,Angela Durham,ublake@example.org,Female,South Jennifer,2025-10-18,3,1850.38004684448,616.793348948161,2025-08-05,259,3,1850.38004684448,At Risk,1850.3800468444829
U004255,Evan Carter,maryromero@example.net,Female,West Jasonview,2024-05-22,4,2500.04996109009,625.012490272522,2025-11-02,170,4,2500.04996109009,At Risk,2500.049961090088
U004256,Eric Carr,huntnicholas@example.com,Other,North Alexandriaville,2024-03-02,2,3049.63995361328,1524.81997680664,2025-06-17,308,2,3049.63995361328,At Risk,3049.63995361328
U004257,Brittney Hardin,delacruzmelanie@example.net,Other,New Krystal,2025-02-24,1,1112.95001220703,1112.95001220703,2025-01-01,475,1,1112.95001220703,At Risk,1112.95001220703
U004258,Jimmy Dean,jacksonthomas@example.com,Other,Hunterton,2025-04-09,2,779.630004882813,389.815002441406,2025-07-29,266,2,779.630004882813,At Risk,779.630004882812
U004259,Shelby Brooks,michael74@example.net,Male,Lewisberg,2024-02-15,2,379.339994430542,189.669997215271,2025-10-25,178,2,379.339994430542,At Risk,379.339994430542
U004260,Teresa Jennings,wcaldwell@example.org,Male,Phillipmouth,2025-01-14,0,0.0,0.0,,999,0,0.0,At Risk,0.0
U004261,Timothy Mills,darrell96@example.org,Female,Lake Ryanfurt,2025-11-08,2,486.990007400513,243.495003700256,2024-08-23,606,2,486.990007400513,At Risk,486.990007400512
U004262,Ricky Beltran,kellerjames@example.org,Male,Graytown,2025-07-20,3,2417.5800447464,805.860014915466,2024-10-08,560,3,2417.5800447464,At Risk,2417.580044746398
U004263,Franklin Carter,nicholas79@example.org,Male,West Jasonfurt,2025-07-04,2,1189.15002250671,594.575011253357,2025-07-28,267,2,1189.15002250671,At Risk,1189.150022506714
U004264,Theresa Murphy,melanie54@example.com,Male,South Angelaview,2025-08-15,2,292.079998016357,146.039999008179,2025-02-03,442,2,292.079998016357,At Risk,292.079998016358
U004265,Henry Smith,joewarren@example.org,Male,Cathyshire,2025-06-13,5,1266.29998683929,253.259997367859,2025-07-06,289,5,1266.29998683929,At Risk,1266.299986839295
U004266,Brianna Bennett,paynekimberly@example.net,Male,New Stevenmouth,2025-10-13,3,3753.05995464325,1251.01998488108,2025-05-16,340,3,3753.05995464325,At Risk,3753.0599546432404
U004267,Barry Rodriguez,leetina@example.com,Male,Greenville,2024-12-19,4,1442.100025177,360.52500629425,2025-07-23,272,4,1442.100025177,At Risk,1442.100025177
U004268,Julia Martinez,michellesalazar@example.org,Male,Lake Julia,2024-04-04,3,4099.36995697021,1366.45665232341,2025-11-07,165,3,4099.36995697021,At Risk,4099.36995697023
